theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,0.0,8.88888888888889,0.0,-68.13302612304688,271.052001953125,-296.3091735839844,0.701786458492279,-0.040795665234327316,0.0,0.7112182378768921
0.0,0.0,8.88888888888889,0.0,-68.13302612304688,271.052001953125,-296.3091735839844,0.701786458492279,-0.040795665234327316,0.0,0.7112182378768921
0.0,0.0,8.88888888888889,0.0,-68.56495666503906,270.5364074707031,-296.1577453613281,0.7009012699127197,-0.039988890290260315,0.0,0.712136447429657
0.0,0.0,8.88888888888889,0.0,-68.65959167480469,269.80865478515625,-296.55499267578125,0.6985509395599365,-0.040238942950963974,0.0,0.7144280076026917
0.0,0.0,8.88888888888889,0.0,-69.09984588623047,268.7859191894531,-296.3954162597656,0.6961902976036072,-0.037546589970588684,0.0,0.7168747186660767
0.0,0.0,8.88888888888889,0.0,-68.34899139404297,269.0854797363281,-296.014892578125,0.6981526017189026,-0.03940558061003685,0.0,0.7148637175559998
0.0,0.0,8.88888888888889,0.0,-68.34899139404297,269.0854797363281,-296.014892578125,0.6981526017189026,-0.03940558061003685,0.0,0.7148637175559998
0.0,0.0,8.88888888888889,0.0,-67.91780090332031,269.1357116699219,-295.8572998046875,0.6988559365272522,-0.03970019146800041,0.0,0.7141598463058472
0.0,0.0,8.88888888888889,0.0,-67.44076538085938,270.34466552734375,-295.80743408203125,0.7017550468444824,-0.040815409272909164,0.0,0.7112481594085693
0.0,0.0,8.88888888888889,0.0,-67.24032592773438,270.2643737792969,-296.0921630859375,0.7008175253868103,-0.041832029819488525,0.0,0.7121129035949707
0.0,0.0,8.88888888888889,0.0,-67.76838684082031,270.3746337890625,-296.475830078125,0.7004862427711487,-0.04084325209259987,0.0,0.7124961614608765
0.0,0.0,8.88888888888889,0.0,-67.76838684082031,270.3746337890625,-296.475830078125,0.7004862427711487,-0.04084325209259987,0.0,0.7124961614608765
0.0,0.0,8.88888888888889,0.0,-67.42960357666016,271.1582946777344,-296.79083251953125,0.7022387981414795,-0.04207925871014595,0.0,0.710696816444397
0.0,0.0,8.88888888888889,0.0,-67.48377227783203,272.0212097167969,-296.0997619628906,0.7047284841537476,-0.041498102247714996,0.0,0.7082624435424805
0.0,0.0,8.88888888888889,0.0,-66.71449279785156,272.5558776855469,-296.041748046875,0.70597904920578,-0.043437473475933075,0.0,0.7068993449211121
0.0,0.0,8.88888888888889,0.0,-66.90751647949219,272.8856506347656,-296.0509338378906,0.7067926526069641,-0.04264217987656593,0.0,0.7061343789100647
0.0,0.0,8.88888888888889,0.0,-66.90751647949219,272.8856506347656,-296.0509338378906,0.7067926526069641,-0.04264217987656593,0.0,0.7061343789100647
0.0,0.0,8.88888888888889,0.0,-66.62890625,272.5680236816406,-296.0650329589844,0.7058016657829285,-0.043658312410116196,0.0,0.7070629000663757
0.0,0.0,8.88888888888889,0.0,-66.83187103271484,272.23919677734375,-295.9705810546875,0.7044764757156372,-0.04390917345881462,0.0,0.7083678245544434
