time,cp_px,cp_py,cp_pz,cp_ox,cp_oy,cp_oz,cp_ow,ves_px,ves_py,ves_pz,ves_ox,ves_oy,ves_oz,ves_ow,ndi_px,ndi_py,ndi_pz,ndi_ox,ndi_oy,ndi_oz,ndi_ow,fx,fy,fz,joint_0,joint_1,joint_2,joint_3,joint_4
1756996941.7899404,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.1942901611328125,0.10653839111327557,-0.205078125,-0.710725724697113,-0.0340987853705883,0.0,0.7026423811912537,0.00191420000000031,0.03611500000000056,0.0021518999999994293,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.814406,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.22847366333007812,0.12985382080077557,-0.286865234375,-0.7114352583885193,-0.035876739770174026,0.0,0.7018353343009949,0.03428520000000024,0.03052600000000094,-0.020351100000000066,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.840394,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.072906494140625,0.30685577392577557,-0.392547607421875,-0.7115024328231812,-0.03806557506322861,0.0,0.7016518115997314,-0.002151800000000037,0.020544000000001006,-0.03299810000000036,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.8687358,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.16315460205078125,0.34813079833983807,-0.732421875,-0.7116331458091736,-0.04062416031956673,0.0,0.7013757824897766,0.02385919999999997,0.03530200000000061,-0.02827909999999978,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.8921525,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.057781219482421875,0.5304275512695256,-0.54986572265625,-0.7116239666938782,-0.04288735240697861,0.0,0.7012503147125244,0.01057920000000001,0.0241920000000011,-0.012100100000000502,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.915793,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00020397155105876825,2.4979310712124147e-20,0.0023116775786660476,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.1734619140625,0.8634658813476506,-0.270477294921875,-0.7113165259361267,-0.045789290219545364,0.0,0.7013787031173706,0.007732199999999967,0.028530000000000832,-0.01206710000000033,0.0,4.71238898038469,0.002320658876558259,0.002320658876558254,0.0
1756996941.9410834,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0002052650780841776,2.513772208525196e-20,0.002326337551620687,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.3616600036621094,1.080796813964838,-0.202362060546875,-0.7108376622200012,-0.048712633550167084,0.0,0.7016672492027283,0.010644200000000215,0.02819200000000066,-0.02921510000000005,0.0,4.71238898038469,0.0023353758062379243,0.002320658876558254,0.0
1756996941.9659488,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0002217213456882872,2.7153033629980477e-20,0.0025128419178005964,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,0.057010650634765625,1.006028747558588,-0.68450927734375,-0.7103687524795532,-0.050798844546079636,0.0,0.7019940614700317,0.011839200000000272,0.03234500000000118,-0.005682100000000467,0.0,4.71238898038469,0.002522604776612778,0.002320658876558254,0.0
1756996941.9915376,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0002386506633522237,2.922627709886933e-20,0.002704707517991877,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.29931640625,1.0434280395507756,-0.609771728515625,-0.7096624374389648,-0.052219588309526443,0.0,0.7026039361953735,0.0074902000000003355,0.03325600000000062,-0.006727099999999986,0.0,4.71238898038469,0.002715215810391549,0.002320658876558254,0.0
1756996942.0161664,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00027385424492862434,3.353747244847551e-20,0.0031036814425244186,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.3324165344238281,1.157518005371088,-0.3076171875,-0.7092458605766296,-0.05313592031598091,0.0,0.7029557824134827,0.011984200000000111,0.019727000000000494,-0.011323100000000252,0.0,4.71238898038469,0.003115739822921016,0.002320658876558254,0.0
1756996942.0400214,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0002920914068756118,3.577088064886652e-20,0.0033103692779236104,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.662200927734375,1.313890075683588,-0.11505126953125,-0.7087646722793579,-0.05284149572253227,0.0,0.7034631371498108,0.008984199999999998,0.03206600000000126,0.03776489999999999,0.0,4.71238898038469,0.0033232306790517956,0.0023206588765582532,0.0
1756996942.0670853,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0003107274149514728,3.805313341276526e-20,0.0035215773694500362,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.5024452209472656,1.523637390136713,-0.141204833984375,-0.7078913450241089,-0.05331593006849289,0.0,0.7043063044548035,0.027528200000000336,0.041708000000000744,0.12622589999999967,0.0,4.71238898038469,0.0035352593533466625,0.0023206588765582532,0.0
1756996942.0914788,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00032974371817346933,4.0381958900008614e-20,0.003737095472632664,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.35277557373046875,1.510118103027338,0.222442626953125,-0.7079538702964783,-0.053893912583589554,0.0,0.7041993737220764,0.012925200000000192,0.038301000000000585,0.10070089999999965,0.0,4.71238898038469,0.00375161478449566,0.002320658876558254,0.0
1756996942.115331,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0003491217655588628,4.27550852704334e-20,0.003956713343000458,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.4446067810058594,1.4773880004882756,0.290435791015625,-0.7079843282699585,-0.05403009429574013,0.0,0.7041583061218262,0.008107199999999981,0.038768000000001024,0.08419389999999982,0.0,4.71238898038469,0.0039720859111888294,0.0023206588765582532,0.0
1756996942.140087,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0003888888888888878,4.762515330017471e-20,0.0044074074074074085,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.2778739929199219,1.8164382934570256,0.537353515625,-0.7076405882835388,-0.053319353610277176,0.0,0.7045578956604004,0.013976200000000105,0.046074000000000837,0.07170189999999987,0.0,4.71238898038469,0.004424531005967856,0.002320658876558254,0.0
1756996942.1665347,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0004092408628680427,5.011755127916494e-20,0.004638063112504498,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.2763519287109375,1.707597351074213,0.099639892578125,-0.7079862356185913,-0.05334148928523064,0.0,0.7042088508605957,-0.0001837999999998452,0.03735400000000055,0.0768348999999997,0.0,4.71238898038469,0.004656082851433799,0.002320658876558254,0.0
1756996942.1900625,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00042988037707964127,5.264516278068399e-20,0.004871977606902616,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.6126136779785156,1.9475112915039006,0.01141357421875,-0.7076882719993591,-0.05338267982006073,0.0,0.7045051455497742,0.001722200000000118,0.05261800000000072,0.06520890000000001,0.0,4.71238898038469,0.004890906147204082,0.0023206588765582532,0.0
1756996942.21738,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.00047194782226921665,5.779693899065601e-20,0.005348741985717806,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.15897369384765625,2.024736022949213,0.130279541015625,-0.7077764868736267,-0.054101139307022095,0.0,0.7043617367744446,0.007573200000000391,0.06330800000000103,0.07877689999999937,0.0,4.71238898038469,0.005369522844417845,0.002320658876558254,0.0
1756996942.2414277,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0004933386512817169,6.041656001878268e-20,0.00559117138119281,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.42226409912109375,2.189958190917963,0.31610107421875,-0.7077944874763489,-0.054221928119659424,0.0,0.7043344974517822,-0.00490579999999996,0.05092100000000066,0.06258989999999987,0.0,4.71238898038469,0.005612894123241411,0.002320658876558254,0.0
1756996942.2668548,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0005149428165957076,6.306230720878559e-20,0.005836018588084705,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.5435295104980469,2.2930923461914006,0.185272216796875,-0.7079612016677856,-0.05426109954714775,0.0,0.7041637897491455,0.014684200000000036,0.0749000000000013,0.04361589999999982,0.0,4.71238898038469,0.005858692607129488,0.0023206588765582532,0.0
1756996942.2904847,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0005367417672284509,6.573190872050161e-20,0.006083073361922462,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.4865226745605469,2.466600036621088,0.442718505859375,-0.7079383730888367,-0.05499063804745674,0.0,0.7041301727294922,-0.015112799999999815,0.06664100000000062,-0.07096809999999998,0.0,4.71238898038469,0.006106707234772121,0.0023206588765582532,0.0
1756996942.3182564,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0005808498205192403,7.113358734842022e-20,0.006582964632551411,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.7368392944335938,2.623399353027338,0.552764892578125,-0.7082523703575134,-0.055124517530202866,0.0,0.7038038372993469,-0.005026799999999998,0.08464900000000064,-0.00959710000000058,0.0,4.71238898038469,0.006608540676081215,0.002320658876558254,0.0
1756996942.3414369,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0006031218212118104,7.386112078429659e-20,0.006835380640400539,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.8506736755371094,2.6989151000976506,0.515777587890625,-0.7086051106452942,-0.05519862473011017,0.0,0.7034429311752319,0.019896200000000253,0.12332000000000054,0.03785589999999939,0.0,4.71238898038469,0.006861937367127765,0.002320658876558254,0.0
1756996942.3657353,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0006255144032921794,7.660342118123341e-20,0.007089163237311389,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.8968124389648438,2.990922546386713,0.675750732421875,-0.7087275385856628,-0.055324528366327286,0.0,0.7033096551895142,0.02511220000000014,0.04878000000000071,0.06352889999999967,0.0,4.71238898038469,0.007116705956689039,0.002320658876558254,0.0
1756996942.3905482,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0006480090157776089,7.935821669906754e-20,0.007344102178812924,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.0775146484375,3.1726089477539006,0.54718017578125,-0.7088093161582947,-0.055703114718198776,0.0,0.7031973004341125,0.004957200000000217,0.05590700000000126,0.04312389999999944,0.0,4.71238898038469,0.007372635383455077,0.002320658876558254,0.0
1756996942.4188352,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.000670587107685361,8.212323549763588e-20,0.007599987220434115,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.9343833923339844,3.4849868774414006,1.033172607421875,-0.7087432146072388,-0.056270238012075424,0.0,0.7032188177108765,-0.003291799999999956,0.06813400000000058,-0.002149100000000459,0.0,4.71238898038469,0.007629514586115926,0.002320658876558254,0.0
1756996942.4433267,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0007159195258368791,8.767485557632248e-20,0.008113754626151323,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.9424934387207031,3.696092224121088,1.006805419921875,-0.7088969945907593,-0.05634139105677605,0.0,0.7030580043792725,0.015098200000000173,0.07296000000000102,0.0034149000000001095,0.0,4.71238898038469,0.008145278073882222,0.0023206588765582532,0.0
1756996942.4653394,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0007386367501151685,9.045691317611446e-20,0.00837121650130527,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.18341064453125,4.083283996582026,1.01263427734375,-0.7087023258209229,-0.05653812363743782,0.0,0.7032385468482971,0.013256200000000273,0.08670500000000114,0.034739899999999935,0.0,4.71238898038469,0.008403740236367753,0.0023206588765582532,0.0
1756996942.4917545,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.000761363249884827,9.324010669598797e-20,0.008628783498694732,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.9622955322265625,4.373231506347651,0.74664306640625,-0.7087082862854004,-0.05671527981758118,0.0,0.7032182812690735,-0.00614479999999995,0.0683290000000012,0.04223189999999999,0.0,4.71238898038469,0.008662307929508261,0.002320658876558254,0.0
1756996942.516792,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0007840804741631168,9.602216429578e-20,0.008886245373848684,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.9614334106445312,4.645890808105463,0.66876220703125,-0.7085780501365662,-0.05707797780632973,0.0,0.7033202052116394,0.020134200000000213,0.0725920000000011,0.03095490000000023,0.0,4.71238898038469,0.008920770091993796,0.0023206588765582532,0.0
1756996942.5400836,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0008294128923146344,1.0157378437446654e-19,0.009400012779565887,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.0078239440917969,4.949128723144526,0.647064208984375,-0.7084946036338806,-0.057490020990371704,0.0,0.7033706903457642,0.0282262000000002,0.06926700000000086,0.021708900000000142,0.0,4.71238898038469,0.009436533579760086,0.0023206588765582532,0.0
1756996942.5672505,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0008519909842223867,1.043388031730349e-19,0.00965589782118708,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.88946533203125,5.315141296386713,0.518096923828125,-0.7081999182701111,-0.05829958990216255,0.0,0.7036008238792419,0.017243200000000236,0.06193100000000129,0.03416089999999983,0.0,4.71238898038469,0.009693412782420937,0.002320658876558254,0.0
1756996942.5908601,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0008744855967078163,1.0709359869086905e-19,0.009910836762688616,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.8932075500488281,5.897218322753901,0.498382568359375,-0.7076712250709534,-0.05827755481004715,0.0,0.7041342258453369,0.01879620000000015,0.07121600000000061,0.04599889999999984,0.0,4.71238898038469,0.009949342209186977,0.002320658876558254,0.0
1756996942.6154728,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0009191501794807553,1.1256343252368222e-19,0.010417035367448592,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.6056060791015625,6.478730773925776,0.700286865234375,-0.7069594264030457,-0.058693427592515945,0.0,0.7048144340515137,-0.0006307999999997094,0.0780530000000006,0.054516899999999424,0.0,4.71238898038469,0.0104575074897948,0.002320658876558254,0.0
1756996942.6395023,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0009412830478027877,1.152739271583349e-19,0.01066787454176496,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.6591262817382812,6.815217590332026,0.722503662109375,-0.7066183686256409,-0.059521254152059555,0.0,0.7050870060920715,0.004252200000000261,0.09351800000000043,0.06447389999999942,0.0,4.71238898038469,0.010709321221016664,0.002320658876558254,0.0
1756996942.6687877,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.000963258232771545,1.1796511115160088e-19,0.010916926638077544,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.0155601501464844,7.090760803222651,0.352142333984375,-0.7064211368560791,-0.05939803272485733,0.0,0.7052950263023376,0.012201200000000245,0.0627190000000013,0.02846990000000016,0.0,4.71238898038469,0.010959340931103897,0.002320658876558254,0.0
1756996942.6928995,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0009850571834042878,1.2063471266331682e-19,0.011163981411915297,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.9541015625,7.305741882324213,0.299957275390625,-0.7065179944038391,-0.05970364809036255,0.0,0.7051721811294556,0.024249200000000304,0.09535800000000094,0.018925900000000162,0.0,4.71238898038469,0.011207355558746525,0.0023206588765582532,0.0
1756996942.7167387,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.001006661348718279,1.2328045985331978e-19,0.011408828618807196,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.859161376953125,7.724015808105463,0.25616455078125,-0.7061294317245483,-0.05982409417629242,0.0,0.7055510878562927,0.005920200000000264,0.11716800000000127,0.01282689999999942,0.0,4.71238898038469,0.011453154042634606,0.002320658876558254,0.0
1756996942.7406871,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0010492111194590507,1.2849130390753376e-19,0.011891059353869278,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.7623176574707031,8.1396499633789,0.55438232421875,-0.705771267414093,-0.06036000698804855,0.0,0.7058637142181396,0.0074862000000002205,0.10031700000000043,-0.01267010000000024,0.0,4.71238898038469,0.011937258333907269,0.0023206588765582532,0.0
1756996942.7656457,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0010701196229203546,1.3105185709141849e-19,0.012128022393097392,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.7831840515136719,8.3939224243164,0.397125244140625,-0.7055534720420837,-0.06122954934835434,0.0,0.7060065269470215,-0.007721799999999668,0.10576000000000096,-0.005428100000000491,0.0,4.71238898038469,0.012175142018671937,0.0023206588765582532,0.0
1756996942.7921982,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.001090759137131953,1.3357946859293754e-19,0.012361936887495506,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.7700729370117188,8.718339538574213,0.384124755859375,-0.7052533030509949,-0.06200964376330376,0.0,0.7062382698059082,0.0008132000000000694,0.10670300000000044,-0.05161309999999997,0.0,4.71238898038469,0.012409965314442217,0.002320658876558254,0.0
1756996942.8174427,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.001111111111111108,1.3607186657192776e-19,0.012592592592592596,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-0.8067436218261719,9.0860610961914,0.710784912109375,-0.7050532698631287,-0.06210885941982269,0.0,0.7064293026924133,-0.01804680000000003,0.09148400000000123,-0.037804099999999785,0.0,4.71238898038469,0.012641517159908161,0.002320658876558254,0.0
1756996942.841802,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0011508782344411329,1.4094193460166906e-19,0.013043286656999548,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.0254592895507812,9.31720123291015,0.859527587890625,-0.7049202919006348,-0.06254202127456665,0.0,0.7065237760543823,-0.002299799999999852,0.10278200000000126,-0.013566100000000247,0.0,4.71238898038469,0.013093962254687187,0.002320658876558254,0.0
1756996942.8701978,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.001170256281826526,1.433150609720938e-19,0.013262904527367338,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.1849327087402344,9.430818176269526,0.842742919921875,-0.7053059339523315,-0.06295250356197357,0.0,0.7061023712158203,0.013202200000000275,0.10932900000000068,0.03822489999999945,0.0,4.71238898038469,0.013314433381380353,0.002320658876558254,0.0
1756996942.8915854,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0011892725850485228,1.4564388645933717e-19,0.013478422630549968,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.0581512451171875,9.767167663574213,0.905029296875,-0.7051540613174438,-0.06306867301464081,0.0,0.7062437534332275,-0.011815799999999932,0.12786600000000092,0.06615090000000023,0.0,4.71238898038469,0.013530788812529353,0.002320658876558254,0.0
1756996942.9168966,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0012079085931243842,1.4792613922323596e-19,0.013689630722076396,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.1240692138671875,9.981172180175776,0.974639892578125,-0.7052122354507446,-0.0636291354894638,0.0,0.7061352729797363,0.001690200000000086,0.0989520000000006,0.05885490000000004,0.0,4.71238898038469,0.013742817486824222,0.002320658876558254,0.0
1756996942.9416962,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0012439655199067466,1.5234183922034704e-19,0.014098275892276507,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.1148872375488281,10.486589050292963,1.2841796875,-0.7045497894287109,-0.06410113722085953,0.0,0.7067535519599915,0.023815200000000036,0.10970100000000116,0.0552728999999994,0.0,4.71238898038469,0.014153050319611733,0.002320658876558254,0.0
1756996942.966367,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.001261349336647772,1.5447074277323314e-19,0.014295292482008127,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.4042587280273438,10.70648345947265,1.324127197265625,-0.7044925093650818,-0.0646313801407814,0.0,0.7067624926567078,-0.006140799999999835,0.10268500000000103,0.06967489999999987,0.0,4.71238898038469,0.014350832355484467,0.002320658876558254,0.0
1756996942.99098,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0012782786543117084,1.5654398624212198e-19,0.014487158082199407,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.47216796875,10.96478424072265,1.23779296875,-0.7043304443359375,-0.06501676142215729,0.0,0.7068886756896973,-0.016312799999999683,0.10129200000000083,0.08590289999999978,0.0,4.71238898038469,0.014543443389263238,0.002320658876558254,0.0
1756996943.0149796,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0012947349219158183,1.585592977868505e-19,0.01467366244837932,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.6369781494140625,11.363435363769526,1.527557373046875,-0.7041274905204773,-0.06462886929512024,0.0,0.7071263194084167,-0.0036768000000000356,0.112394000000001,0.045391899999999374,0.0,4.71238898038469,0.014730672359638094,0.002320658876558254,0.0
1756996943.0415978,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0013261541030136033,1.6240703774317385e-19,0.015029746500820885,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.7080459594726562,11.635102844238276,1.4912109375,-0.704110324382782,-0.06452369689941406,0.0,0.7071530222892761,-0.002159799999999823,0.10470600000000108,0.09563189999999988,0.0,4.71238898038469,0.015088139864936215,0.0023206588765582532,0.0
1756996943.0674725,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0013410799145418023,1.6423492247444243e-19,0.015198905698140473,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.9926261901855469,11.841508483886713,1.360260009765625,-0.7040122747421265,-0.06521660089492798,0.0,0.7071870565414429,0.010526200000000152,0.11453300000000066,0.11198589999999964,0.0,4.71238898038469,0.01525795627723957,0.002320658876558254,0.0
1756996943.0907702,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0013554584720792211,1.6599578792089802e-19,0.015361862683564554,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-1.8274421691894531,12.16742095947265,1.041656494140625,-0.7035223841667175,-0.06580939888954163,0.0,0.7076194882392883,0.0064741999999999855,0.11709900000000051,0.06409289999999945,0.0,4.71238898038469,0.015421546380899176,0.0023206588765582532,0.0
1756996943.1168008,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0013692712246431214,1.676873622423775e-19,0.015518407212622091,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.0305252075195312,12.502671813964838,0.7105712890625,-0.7030990719795227,-0.06627796590328217,0.0,0.7079964280128479,-0.005664799999999914,0.10467400000000104,0.025284899999999944,0.0,4.71238898038469,0.015578699114605077,0.002320658876558254,0.0
1756996943.1401873,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0013951251109194135,1.7085355014975557e-19,0.0158114179237534,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.3157272338867188,12.653733825683588,0.609130859375,-0.7033637762069702,-0.06651796400547028,0.0,0.7077109217643738,-0.007069800000000015,0.11807100000000048,0.06131089999999961,0.0,4.71238898038469,0.015872848226915932,0.002320658876558254,0.0
1756996943.16738,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014071291426663286,1.7232362005532787e-19,0.015947463616885107,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.0978622436523438,13.065034484863276,0.773101806640625,-0.7029613852500916,-0.06684594601392746,0.0,0.7080796957015991,0.01266820000000024,0.11296600000000101,0.0731938999999997,0.0,4.71238898038469,0.01600942248290097,0.002320658876558254,0.0
1756996943.191384,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014184931655087717,1.737153114752714e-19,0.01607625587576613,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.4886398315429688,13.082780456542963,0.384674072265625,-0.7032599449157715,-0.06708074361085892,0.0,0.7077609896659851,0.014485200000000198,0.10856900000000103,0.07220689999999941,0.0,4.71238898038469,0.01613871512369247,0.002320658876558254,0.0
1756996943.2170262,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014392269805492907,1.7625447149761988e-19,0.016311239112892013,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.4015846252441406,13.3375259399414,0.596954345703125,-0.7031933069229126,-0.06736133247613907,0.0,0.7078005075454712,-0.00551379999999968,0.09500300000000106,-0.005635100000000115,0.0,4.71238898038469,0.016374611314455046,0.0023206588765582532,0.0
1756996943.2409182,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014485596707818885,1.7739739641969836e-19,0.016417009602194787,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.3910560607910156,13.489945983886713,0.71044921875,-0.7033150792121887,-0.06795178353786469,0.0,0.7076231241226196,0.007806200000000096,0.10989300000000046,0.02275289999999952,0.0,4.71238898038469,0.01648079274180619,0.002320658876558254,0.0
1756996943.2655559,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014571781481790623,1.7845285549549563e-19,0.016514685679362758,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.207599639892578,13.6641860961914,0.50103759765625,-0.7033544182777405,-0.06862615793943405,0.0,0.7075189352035522,0.004167200000000371,0.11299100000000095,-0.03247610000000023,0.0,4.71238898038469,0.016578848308723977,0.002320658876558254,0.0
1756996943.2919278,-0.0015,0.0,0.017,0.0,0.0,0.0,1.0,-0.0014650638617580724,1.7941857688484837e-19,0.016604057099924872,-5.387158474002503e-18,-0.04398948723626479,0.0,0.9990319939885262,-2.0607223510742188,14.060502624511713,0.774749755859375,-0.7030400037765503,-0.06885531544685364,0.0,0.7078090310096741,0.0034672000000002257,0.11393500000000056,-0.012565099999999774,0.0,4.71238898038469,0.01666856695389844,0.0023206588765582532,0.0
